CustomerID,Age,AccountType,Balance,OpenDate,Status,CreditScore,Region,TransactionCount,HasLoan
C1825,35,Checking,1083.46,2024-01-30,Churned,644,South,10,Yes
C1826,58,Checking,6018.97,2025-03-13,Active,727,East,42,No
C1827,59,Savings,2068.26,2018-08-29,Churned,777,East,27,No
C1828,34,Checking,4164.64,2023-11-17,Active,805,East,35,No
C1829,35,Savings,665.13,2018-05-19,Active,662,South,12,No
C1830,37,Checking,3842.5,2018-11-01,Churned,518,South,32,No
C1831,24,Checking,2345.71,2025-06-30,Active,622,East,18,No
C1832,29,Checking,10518.69,2018-07-18,Churned,650,West,83,Yes
C1833,28,Checking,502.0,2018-01-27,Active,661,North,9,No
C1834,31,Savings,3403.97,2022-08-17,Churned,666,South,26,No
C1835,40,Checking,3829.71,2019-07-18,Active,758,West,40,No
C1836,43,Savings,7896.04,2025-01-27,Active,769,North,57,No
C1837,59,Savings,5273.95,2020-08-05,Active,667,South,45,No
C1838,29,Checking,6751.5,2018-10-06,Active,756,West,48,No
C1839,52,Checking,9154.83,2025-12-06,Active,705,South,74,No
C1840,38,Savings,12041.84,2019-09-11,Active,684,West,93,Yes
C1841,40,Savings,2410.18,2018-02-07,Active,743,West,27,No
C1842,49,Savings,4783.44,2020-06-14,Active,685,North,41,Yes
C1843,27,Checking,11149.54,2023-09-03,Active,824,West,89,Yes
C1844,45,Checking,27460.42,2023-02-11,Active,579,South,186,No
C1845,42,Savings,13367.49,2022-03-09,Active,643,North,99,No
C1846,46,Checking,2936.2,2018-09-05,Active,671,East,28,No
C1847,44,Savings,1452.72,2024-12-05,Active,710,South,23,No
C1848,70,Savings,4182.92,,Active,768,North,31,Yes
C1849,33,Checking,8270.44,2025-06-24,Active,678,North,57,No
C1850,34,Savings,4220.37,2024-11-30,Churned,580,East,35,No
C1851,33,Checking,4110.37,2023-06-03,Churned,738,West,41,No
C1852,34,Checking,11079.49,2025-05-24,Active,732,East,82,Yes
C1853,33,Checking,2840.9,2023-06-22,Active,544,South,26,No
C1854,55,Savings,11937.88,2018-03-06,Active,679,South,93,No
C1855,58,Checking,3283.39,2018-01-28,Active,568,North,25,Yes
C1856,34,Savings,2537.06,2023-12-20,Active,633,East,26,No
C1857,31,Checking,3780.71,2024-03-09,Active,616,South,33,No
C1858,46,Savings,8774.19,2022-08-12,Active,736,East,72,No
C1859,34,Savings,958.06,2018-02-18,Active,688,East,14,Yes
C1860,48,Savings,1462.07,2018-03-10,Active,590,South,14,No
C1861,43,Checking,18300.33,2023-12-09,Churned,741,North,123,No
C1862,22,Savings,1307.81,2021-01-30,Active,579,North,20,Yes
C1863,59,Savings,5182.19,2024-01-04,Churned,703,East,41,Yes
C1864,62,Savings,5345.22,2021-03-20,Suspended,623,North,47,No
C1865,33,Checking,4185.65,2018-03-12,Active,654,East,41,Yes
C1866,36,Savings,6359.52,2023-08-20,Active,715,West,46,Yes
C1867,44,Savings,1716.84,2025-10-29,Active,716,North,15,No
C1868,45,Checking,4976.65,2025-07-23,Suspended,677,North,39,No
C1869,48,Savings,2942.95,2022-10-30,Suspended,674,West,26,No
C1870,65,Savings,6652.35,2020-01-05,Active,701,East,54,Yes
C1871,38,Savings,1063.48,2019-03-15,Active,649,South,11,No
C1872,31,Checking,5226.08,2019-01-30,Active,692,West,49,No
C1873,24,Savings,1379.39,2023-11-18,Active,710,East,24,Yes
C1874,32,Checking,2109.73,2019-09-02,Active,673,West,24,No
C1875,40,Checking,1630.85,2020-09-14,Churned,553,East,13,No
C1876,62,Checking,1361.51,2020-02-26,Active,703,West,24,No
C1877,34,Savings,10632.24,2024-12-13,Active,705,West,80,No
C1878,43,Checking,2168.78,2023-11-27,Active,632,North,29,Yes
C1879,40,Savings,15863.96,2020-10-30,Active,590,East,106,No
C1880,55,Savings,21174.67,2021-12-22,Active,783,South,148,Yes
C1881,71,Checking,5231.43,2020-12-30,Active,714,South,35,No
C1882,41,Checking,1075.91,2022-06-14,Churned,663,North,8,No
C1883,35,Checking,2965.69,2018-11-20,Churned,600,South,27,No
C1884,53,Savings,9738.98,2022-03-09,Active,622,North,76,No
C1885,49,Savings,2897.41,2022-07-22,Churned,771,East,32,No
C1886,63,Checking,696.23,2023-02-24,Active,689,West,13,Yes
C1887,48,Savings,5032.2,2024-05-03,Active,641,East,34,No
C1888,36,Checking,11340.66,2020-09-23,Active,715,East,82,No
C1889,48,Savings,9685.65,2025-10-26,Active,622,North,73,No
C1890,54,Checking,1305.13,2020-07-14,Churned,785,East,15,No
C1891,50,Savings,6852.45,2021-05-13,Active,774,West,53,Yes
C1892,47,Savings,1644.65,2025-09-02,Active,647,East,23,No
C1893,53,Savings,1627.0,2018-11-27,Active,635,North,23,No
C1894,55,Checking,12582.26,2025-05-01,Active,496,South,95,Yes
C1895,57,Checking,1873.44,2025-04-15,Active,576,North,26,No
C1896,41,Savings,1983.02,2018-05-10,Active,586,North,15,No
C1897,38,Savings,153.92,2019-01-18,Active,689,East,9,No
C1898,42,Savings,12422.28,2022-07-19,Active,657,West,90,Yes
C1899,55,Checking,9588.49,2022-04-03,Churned,585,East,67,No
C1900,31,Savings,6072.35,2022-03-25,Active,660,West,42,Yes
C1901,45,Savings,8474.15,2024-03-13,Active,715,East,65,No
C1902,36,Checking,1139.59,2023-05-04,Active,716,North,20,No
C1903,41,Savings,3828.52,2018-08-18,Active,547,West,26,Yes
C1904,56,Checking,2745.96,2025-02-21,Active,671,East,30,No
C1905,43,Savings,740.82,2018-02-08,Active,583,West,16,Yes
C1906,41,Savings,4144.72,2025-11-18,Churned,743,East,34,No
C1907,24,Checking,15360.1,2019-12-03,Active,734,West,106,No
C1908,49,Savings,395.3,2018-12-05,Active,617,North,5,No
C1909,48,Checking,2217.3,2023-08-10,Suspended,626,East,20,Yes
C1910,66,Checking,1545.69,2022-11-13,Active,647,West,15,No
C1911,37,Checking,1782.01,2025-03-26,Active,522,East,15,No
C1912,43,Savings,14494.21,2021-09-18,Active,703,North,107,No
C1913,43,Checking,3937.45,2024-05-06,Churned,660,West,28,Yes
C1914,59,Savings,3917.52,2019-01-26,Churned,747,East,27,Yes
C1915,41,Savings,8727.11,2023-12-04,Active,603,South,66,Yes
C1916,44,Checking,1156.91,2018-06-24,Active,636,South,18,No
C1917,48,Savings,4157.98,2020-07-30,Active,574,West,32,Yes
C1918,43,Savings,3522.56,2020-05-15,Suspended,609,East,26,No
C1919,35,Checking,5601.58,2025-10-06,Churned,597,South,49,Yes
C1920,43,Checking,46491.18,2024-05-10,Active,749,West,317,No
C1921,53,Savings,8953.7,2023-05-02,Active,631,South,73,No
C1922,28,Checking,3193.65,2021-01-15,Active,688,West,31,No
C1923,42,Savings,10695.99,2018-07-10,Active,653,South,83,Yes
C1924,32,Savings,1273.1,2018-11-01,Active,591,West,18,No
C1925,55,Savings,335.62,2025-09-04,Active,668,West,3,No
C1926,22,Checking,1522.32,2021-02-22,Active,721,West,18,No
C1927,34,Checking,2646.84,2024-02-03,Active,677,East,25,No
C1928,45,Checking,4437.21,2024-04-27,Suspended,736,South,42,No
C1929,59,Savings,5879.08,2025-05-19,Active,620,South,42,Yes
C1930,40,Savings,14638.19,2018-05-15,Active,646,West,111,Yes
C1931,34,Checking,4428.31,2020-01-05,Active,717,West,41,No
C1932,63,Savings,4324.21,2021-07-12,Suspended,677,North,35,No
C1933,23,Checking,459.29,2018-03-06,Churned,682,East,6,Yes
C1934,18,Checking,363.21,2020-04-28,Active,657,East,15,No
C1935,46,Checking,4956.53,2024-08-01,Active,689,South,47,Yes
C1936,34,Checking,3609.43,2019-08-14,Active,513,North,30,No
C1937,28,Checking,11114.83,2022-06-20,Active,551,East,85,No
C1938,49,Checking,1200.98,2018-11-12,Active,723,North,16,No
C1939,43,Checking,301.73,2021-05-10,Churned,752,East,14,No
C1940,34,Checking,3726.54,2019-10-28,Active,616,East,35,No
C1941,25,Checking,1776.75,2024-04-28,Churned,662,South,12,No
C1942,51,Checking,455.32,2020-09-11,Active,700,North,17,Yes
C1943,48,Savings,7887.15,2024-05-10,Active,728,West,63,No
C1944,39,Checking,859.95,2022-05-13,Active,538,South,7,Yes
C1945,63,Checking,5773.85,2025-08-05,Active,617,North,45,No
C1946,28,Savings,2129.78,2024-01-24,Active,656,South,29,No
C1947,22,Checking,1293.3,2021-09-20,Active,729,East,20,Yes
C1948,32,Checking,3015.81,2022-04-22,Active,850,South,26,Yes
C1949,40,Savings,9850.16,2019-07-28,Active,664,East,74,Yes
C1950,43,Checking,3136.41,2025-09-24,Active,581,East,21,No
C1951,38,Savings,8486.27,2018-11-18,Suspended,708,East,61,No
C1952,45,Savings,954.52,2023-08-14,Active,772,West,13,No
C1953,41,Checking,9040.79,2021-11-17,Active,687,South,73,No
C1954,58,Savings,1772.46,2018-08-08,Active,616,North,16,No
C1955,40,Checking,6937.92,2019-02-05,Active,747,East,58,No
C1956,54,Savings,5155.25,2022-11-26,Active,726,East,44,No
C1957,45,Savings,16032.69,2020-08-08,Churned,608,North,115,No
C1958,46,Savings,3089.5,2018-11-08,Active,706,East,30,No
C1959,47,Checking,560.73,2021-10-27,Active,749,South,16,No
C1960,46,Checking,266.05,2024-10-14,Active,762,West,5,No
C1961,48,Checking,10671.88,2024-11-19,Active,675,East,84,Yes
C1962,56,Checking,4613.3,2024-09-05,Active,654,West,41,No
C1963,43,Savings,9106.44,2022-06-13,Active,765,South,62,No
C1964,49,Checking,1752.77,2021-08-29,Active,595,North,21,Yes
C1965,39,Savings,2689.49,2018-05-02,Churned,710,West,32,No
C1966,58,Checking,333.4,2025-02-10,Active,677,North,8,No
C1967,32,Checking,4161.3099999999995,2021-01-24,Active,754,North,2,Yes
C1968,62,Savings,6763.34,2023-01-20,Active,661,West,54,Yes
C1969,40,Checking,16386.77,2023-07-03,Active,768,West,124,No
C1970,23,Checking,2001.36,2020-07-23,Active,714,North,24,No
C1971,42,Savings,5822.21,2021-12-28,Active,594,East,44,No
C1972,32,Savings,6958.55,2024-03-15,Churned,779,West,61,No
C1973,51,Checking,2442.39,2022-03-18,Churned,788,West,17,Yes
C1974,33,Savings,11457.56,2022-11-04,Churned,741,East,78,No
C1975,35,Savings,17793.09,2020-01-31,Active,626,East,125,No
C1976,18,Savings,13119.38,2025-08-16,Active,658,North,93,No
C1977,35,Savings,8210.95,2024-07-27,Active,690,South,62,No
C1978,18,Checking,2099.93,2025-05-30,Active,630,East,23,Yes
C1979,21,Savings,2134.51,2022-04-06,Active,798,West,15,Yes
C1980,50,Savings,19989.74,2018-12-18,Active,690,West,139,Yes
C1981,50,Checking,212.03,2024-12-08,Active,490,South,7,Yes
C1982,46,Savings,7703.74,2021-04-24,Active,703,East,54,No
C1983,29,Savings,7500.08,2020-10-06,Active,655,North,61,No
C1984,40,Checking,5998.12,2018-10-29,Active,674,South,48,No
C1985,40,Savings,27846.69,2018-12-03,Active,654,South,197,No
C1986,27,Checking,2392.75,2021-01-02,Active,736,East,17,No
C1987,59,Checking,2642.84,2019-09-24,Active,758,East,26,No
C1988,51,Savings,643.38,2022-04-06,Active,699,West,16,Yes
C1989,38,Checking,3658.97,2025-02-09,Active,656,South,37,No
C1990,41,Checking,1965.14,2019-09-24,Active,677,East,17,No
C1991,43,Savings,2673.96,2022-05-15,Active,681,South,20,Yes
C1992,18,Checking,10945.31,2021-07-21,Active,623,West,78,No
C1993,38,Savings,16595.1,2022-01-17,Active,720,North,114,No
C1994,32,Checking,1382.8,2019-03-13,Churned,712,West,18,No
C1995,28,Savings,2946.16,2019-01-10,Active,787,North,21,Yes
C1996,37,Savings,15989.31,2018-01-22,Active,767,South,117,Yes
C1997,62,Checking,532.81,2021-06-16,Churned,632,North,11,No
C1998,48,Savings,731.45,2022-12-27,Active,737,West,16,No
C1999,34,Checking,1216.09,2022-01-14,Active,613,West,21,Yes
C2000,47,Savings,5576.36,2021-01-09,Active,728,East,47,Yes
C2001,57,Checking,1128.45,2019-02-23,Active,643,North,21,No
C2002,52,Savings,20816.45,2019-06-27,Active,608,West,150,No
C2003,41,Checking,3701.29,2018-12-24,Active,699,East,28,Yes
C2004,41,Savings,4327.13,2020-02-07,Suspended,492,East,41,Yes
C2005,49,Checking,1849.42,2022-11-01,Active,557,East,24,Yes
C2006,45,Savings,3970.15,2023-01-13,Active,667,East,39,No
C2007,51,Savings,6656.72,2024-03-31,Active,685,South,48,No
C2008,48,Savings,8496.08,2024-03-22,Churned,654,East,62,No
C2009,53,Checking,8561.33,2023-09-30,Active,569,West,63,No
C2010,34,Savings,5324.95,2022-07-30,Active,622,North,50,No
C2011,56,Checking,14232.97,2019-02-28,Active,707,South,99,No
C2012,43,Checking,10353.0,2018-04-18,Active,720,South,78,Yes
C2013,65,Checking,8639.35,2019-01-03,Active,678,East,68,Yes
C2014,32,Checking,493.27,2021-12-20,Active,760,South,10,Yes
C2015,61,Savings,191.41,2024-03-20,Active,707,North,6,Yes
C2016,43,Checking,1582.95,2019-01-17,Active,627,North,11,No
C2017,33,Savings,6685.36,2024-09-11,Churned,660,East,46,No
C2018,35,Checking,3327.99,2024-09-15,Active,581,West,28,No
C2019,37,Savings,3239.06,2021-08-21,Churned,672,East,27,No
C2020,46,Savings,13105.42,2022-04-27,Active,757,East,95,No
C2021,47,Checking,13705.02,2018-02-20,Active,727,East,99,No
C2022,34,Savings,14542.94,2021-04-10,Active,778,East,105,No
C2023,40,Savings,2410.2,2022-08-22,Active,658,South,25,Yes
C2024,66,Savings,7197.57,2022-05-08,Active,774,West,61,No
C2025,61,Checking,2051.7,2018-12-13,Active,666,North,15,No
C2026,46,Savings,1418.85,2024-04-10,Active,783,West,17,No
C2027,41,Checking,1374.7,2020-09-21,Active,678,South,21,No
C2028,42,Checking,2662.28,2024-05-31,Active,729,South,26,No
C2029,48,Savings,3522.27,2023-11-05,Active,783,North,34,No
C2030,28,Savings,10815.34,2019-11-26,Active,666,North,86,No
C2031,37,Savings,916.26,2025-09-08,Active,695,East,15,Yes
C2032,20,Checking,8116.47,2022-04-09,Churned,770,East,69,Yes
C2033,45,Savings,4698.74,2019-11-26,Active,670,East,36,No
C2034,48,Checking,2187.6,2019-07-23,Active,587,South,22,No
C2035,35,Checking,4223.33,2021-01-06,Active,830,North,38,Yes
C2036,59,Checking,2289.55,2021-05-18,Active,647,East,21,No
C2037,26,Savings,5589.26,2021-01-04,Suspended,691,South,50,No
C2038,23,Checking,3563.31,2023-07-13,Active,760,East,34,No
C2039,43,Savings,1227.67,2019-08-21,Active,637,West,20,No
C2040,53,Checking,893.75,2018-09-17,Active,609,South,18,No
C2041,61,Checking,4897.15,2019-11-16,Active,697,South,47,Yes
C2042,35,Checking,14112.07,2022-11-16,Churned,554,South,96,Yes
C2043,53,Savings,2679.18,2021-02-04,Active,659,South,21,Yes
C2044,40,Checking,8073.04,2022-09-21,Active,697,North,68,Yes
C2045,38,Savings,6599.28,2021-05-12,Active,661,South,58,Yes
C2046,51,Checking,16240.34,2023-06-07,Active,571,West,116,No
C2047,48,Savings,10471.58,2018-11-12,Active,791,East,71,Yes
C2048,22,Checking,5166.64,2022-01-19,Active,687,West,36,Yes
C2049,58,Savings,6570.68,2020-10-27,Active,780,West,50,Yes
C2050,57,Savings,13869.47,2020-10-07,Churned,661,South,107,Yes
C2051,33,Savings,3210.14,2025-01-04,Active,618,South,24,Yes
C2052,45,Savings,2524.23,2023-07-24,Active,698,South,21,No
C2053,46,Checking,215.22,2024-08-29,Active,664,West,3,Yes
C2054,44,Savings,10661.23,2024-11-30,Suspended,597,North,73,No
C2055,34,Checking,9836.12,2020-03-11,Active,782,East,68,No
C2056,32,Savings,811.93,2023-02-19,Active,636,West,10,Yes
C2057,40,Checking,5310.28,2019-03-15,Active,551,South,37,Yes
C2058,55,Savings,3891.52,2019-07-09,Active,772,South,37,No
C2059,47,Savings,908.21,2021-06-01,Active,644,East,9,No
C2060,36,Checking,23795.07,2018-01-28,Active,637,East,166,No
C2061,50,Checking,1600.11,2022-06-09,Active,556,South,13,Yes
C2062,18,Savings,567.61,2021-09-22,Active,801,South,17,No
C2063,54,Checking,5570.95,2024-12-15,Active,589,South,41,No
C2064,20,Savings,8206.35,2022-04-06,Churned,684,East,63,No
C2065,36,Savings,347.89,2021-09-11,Churned,743,South,13,No
C2066,27,Savings,6600.27,2022-12-09,Active,709,East,45,No
C2067,25,Savings,4709.47,2021-10-03,Active,675,North,36,Yes
C2068,54,Savings,803.97,2022-10-30,Active,560,South,12,No
C2069,35,Checking,1286.25,2025-04-20,Active,623,North,19,Yes
C2070,45,Checking,5185.62,2024-08-31,Churned,693,East,43,Yes
C2071,40,Savings,2258.91,2019-07-12,Active,624,North,30,No
C2072,46,Savings,16864.36,2021-05-15,Active,694,East,115,No
C2073,41,Checking,10396.94,2021-08-06,Active,727,West,77,Yes
C2074,25,Checking,24800.86,2024-10-06,Active,747,North,171,No
C2075,52,Checking,1953.96,2025-10-18,Active,594,East,20,No
C2076,35,Savings,21134.33,2020-04-02,Active,833,North,148,No
C2077,22,Checking,3535.72,2023-05-17,Active,733,North,35,No
C2078,35,Checking,2711.84,2021-07-10,Active,679,South,29,No
C2079,59,Savings,459.97,2019-12-29,Active,677,North,4,No
C2080,51,Checking,475.25,2022-06-20,Active,845,West,8,Yes
C2081,36,Checking,7216.15,2021-07-31,Active,579,West,52,Yes
C2082,36,Savings,3824.15,2021-04-08,Churned,664,South,27,Yes
C2083,37,Checking,1691.15,2025-10-17,Active,513,West,12,No
C2084,41,Savings,5861.05,2025-02-05,Active,693,North,53,Yes
C2085,45,Checking,1899.0,2023-07-05,Active,705,North,25,Yes
C2086,46,Savings,5321.27,,Churned,677,West,39,No
C2087,53,Checking,2820.31,2020-09-19,Churned,634,South,32,No
C2088,43,Checking,10558.38,2021-08-27,Active,536,North,79,No
C2089,37,Savings,10462.04,2022-03-21,Churned,706,West,80,No
C2090,38,Checking,4043.06,2021-02-22,Churned,781,West,32,No
C2091,40,Savings,2742.26,2022-05-29,Active,638,West,25,No
C2092,40,Checking,2851.77,2022-02-04,Active,710,South,29,No
C2093,49,Savings,9980.56,2019-04-12,Active,570,South,72,Yes
C2094,41,Savings,2536.58,2024-04-28,Churned,712,West,27,No
C2095,49,Savings,1557.19,2020-03-29,Active,652,West,21,No
C2096,40,Checking,680.94,2024-08-22,Churned,626,East,17,No
C2097,41,Checking,3921.95,2024-02-13,Active,626,South,32,No
C2098,18,Savings,4098.21,2020-01-07,Active,652,North,35,No
C2099,51,Checking,11179.66,2025-08-24,Active,706,West,84,Yes
C2100,45,Savings,1650.3,2024-03-03,Active,588,East,22,No
C2101,52,Checking,3027.82,2018-04-21,Active,677,South,32,No
C2102,18,Savings,10064.25,2023-03-06,Active,677,West,76,No
C2103,66,Checking,10560.81,2020-05-08,Churned,603,North,84,No
C2104,39,Checking,3063.0,2022-12-01,Active,805,East,29,No
C2105,54,Savings,3837.39,2021-04-08,Active,620,South,33,No
C2106,28,Checking,2318.28,2025-10-08,Active,633,West,23,No
C2107,48,Savings,16328.65,2018-10-11,Active,611,North,113,No
C2108,28,Checking,907.76,2022-08-03,Churned,805,South,16,No
C2109,33,Savings,16435.87,2025-07-19,Active,718,West,112,Yes
C2110,63,Savings,7059.54,2023-08-08,Churned,614,West,62,No
C2111,38,Checking,4700.24,2019-07-25,Active,757,South,44,No
C2112,43,Checking,349.23,2025-02-07,Active,694,North,7,Yes
C2113,51,Savings,4022.96,2021-05-25,Active,698,East,29,Yes
C2114,46,Savings,3292.94,2020-09-18,Active,655,South,34,No
C2115,42,Checking,1204.83,2020-10-31,Active,627,North,13,No
C2116,45,Savings,6559.83,2025-05-21,Active,703,East,47,Yes
C2117,69,Savings,21424.06,2019-09-24,Active,641,South,150,No
C2118,40,Checking,5105.81,2022-09-30,Active,807,North,40,Yes
C2119,43,Checking,7676.4,2022-03-25,Active,591,South,56,Yes
C2120,53,Checking,575.44,2018-10-30,Active,787,West,16,No
C2121,54,Checking,3394.28,2023-01-14,Active,672,North,36,Yes
C2122,55,Checking,892.22,2024-09-15,Active,700,South,6,No
C2123,48,Checking,5842.82,2023-05-17,Churned,738,South,41,Yes
C2124,27,Checking,16880.57,2024-07-12,Active,635,West,118,Yes
C2125,60,Checking,4161.3099999999995,2022-06-30,Active,740,South,10,No
C2126,27,Checking,629.48,2023-12-29,Churned,490,North,12,Yes
C2127,41,Checking,2777.93,2023-09-07,Active,629,South,21,No
C2128,31,Checking,4949.9,2025-10-04,Active,615,South,42,No
C2129,40,Savings,3247.12,2022-09-10,Active,592,West,36,No
C2130,44,Checking,10911.75,2024-02-05,Active,664,South,75,No
C2131,44,Savings,10263.74,2018-05-31,Active,707,South,80,Yes
C2132,46,Savings,5827.89,2022-01-12,Active,729,South,47,Yes
C2133,60,Checking,2955.24,2025-11-13,Suspended,696,East,24,No
C2134,46,Savings,1918.94,2024-01-09,Active,633,West,15,Yes
C2135,38,Checking,821.45,2024-08-29,Active,705,East,8,Yes
C2136,52,Savings,2780.08,2025-02-26,Active,688,West,32,No
C2137,55,Savings,3348.15,2018-12-15,Active,745,East,34,Yes
C2138,26,Savings,6908.79,2019-03-24,Active,734,West,58,No
C2139,41,Savings,6590.47,2020-10-13,Active,682,East,58,No
C2140,41,Savings,586.12,2025-05-17,Active,617,West,14,Yes
C2141,37,Checking,3167.73,2025-06-15,Active,634,North,34,Yes
C2142,57,Checking,1353.74,2021-12-25,Churned,641,West,12,Yes
C2143,39,Savings,1173.4,2019-11-13,Churned,657,East,10,Yes
C2144,42,Checking,10687.27,2025-04-04,Active,698,South,75,No
C2145,38,Checking,406.91,2024-11-14,Active,730,North,4,No
C2146,41,Checking,3409.92,2018-07-01,Active,676,South,23,Yes
C2147,27,Checking,1255.01,2024-04-25,Churned,681,North,14,No
C2148,23,Checking,12838.19,2025-03-27,Active,690,West,95,Yes
C2149,60,Savings,5035.66,2025-08-06,Active,643,East,36,No
C2150,30,Savings,1728.96,2025-04-03,Active,615,East,19,No
C2151,29,Checking,4338.08,2022-06-25,Active,557,South,33,No
C2152,18,Checking,8039.12,2021-09-20,Active,631,South,59,Yes
C2153,33,Checking,19187.4,2022-10-30,Active,713,South,130,No
C2154,25,Checking,1644.2,2019-03-10,Active,630,West,14,Yes
C2155,60,Savings,13188.92,2018-02-13,Active,663,North,96,No
C2156,53,Checking,16486.31,2019-02-08,Active,712,North,121,No
C2157,32,Savings,15041.75,2020-11-25,Active,716,North,101,No
C2158,68,Checking,6203.96,2020-06-28,Churned,604,North,52,Yes
C2159,52,Checking,6112.61,2023-09-23,Active,749,South,46,No
C2160,37,Checking,3247.15,2023-10-26,Churned,758,West,27,Yes
C2161,18,Checking,8525.59,2024-04-04,Active,600,North,59,Yes
C2162,68,Checking,4696.68,2024-07-05,Active,622,East,37,No
C2163,24,Savings,6938.76,2025-09-17,Active,763,South,54,No
C2164,21,Savings,3506.5,2024-06-14,Active,669,South,32,No
C2165,53,Savings,8039.35,2020-06-24,Active,524,East,56,No
C2166,70,Checking,10589.72,2022-12-31,Active,582,West,79,Yes
C2167,57,Savings,1100.01,2022-03-13,Active,662,South,12,No
C2168,47,Checking,10886.04,2022-05-22,Active,598,South,74,No
C2169,48,Checking,4813.04,2023-03-12,Active,651,South,47,No
C2170,51,Savings,11323.06,2025-08-15,Churned,682,East,76,No
C2171,50,Savings,3536.43,2024-08-07,Active,782,East,30,Yes
C2172,44,Checking,3008.94,2025-09-29,Churned,659,East,35,No
C2173,42,Checking,14944.91,2023-08-12,Active,755,East,107,Yes
C2174,40,Savings,1885.45,2019-09-10,Active,780,East,25,Yes
C2175,31,Checking,11305.57,2021-11-13,Churned,780,West,78,No
C2176,37,Checking,4120.13,2018-04-11,Active,699,South,35,No
C2177,20,Checking,4480.46,2023-06-01,Active,542,South,44,No
C2178,39,Savings,2363.08,2019-03-05,Active,712,East,21,No
C2179,29,Savings,5256.42,2021-04-25,Churned,753,West,38,Yes
C2180,27,Checking,2510.13,2022-08-31,Churned,674,South,17,Yes
C2181,43,Savings,390.37,2018-12-18,Active,802,North,14,No
C2182,57,Checking,2054.71,2019-04-21,Active,740,East,22,No
C2183,52,Checking,188.4,2019-08-04,Active,719,South,10,No
C2184,22,Savings,23147.83,2021-11-27,Active,756,West,160,No
C2185,29,Savings,20393.92,2021-07-01,Active,703,West,146,No
C2186,52,Checking,3166.7,2021-11-06,Active,505,East,33,No
C2187,29,Checking,7969.91,2023-02-09,Active,645,West,58,Yes
C2188,38,Savings,2696.11,2020-04-27,Active,763,South,25,Yes
C2189,47,Checking,6821.88,2023-11-05,Active,623,East,60,No
C2190,29,Savings,9971.78,2023-06-02,Active,664,South,71,Yes
C2191,42,Checking,17747.25,2021-11-27,Churned,606,West,131,No
C2192,24,Savings,3217.08,2023-05-05,Active,804,North,31,No
C2193,33,Savings,9325.39,2019-02-04,Active,797,South,73,No
C2194,44,Checking,2004.89,2022-11-30,Active,618,South,16,No
C2195,21,Savings,27983.79,2025-10-24,Active,690,East,199,Yes
C2196,46,Checking,306.64,,Active,632,East,12,No
C2197,40,Savings,5700.91,2021-07-30,Active,723,East,50,No
C2198,47,Savings,6614.15,2018-10-03,Active,715,South,59,No
C2199,43,Savings,7139.39,2021-05-14,Active,736,West,62,No
C2200,57,Savings,919.64,2018-07-03,Active,703,West,14,Yes
C2201,41,Checking,16885.22,2019-04-17,Active,850,West,118,No
C2202,35,Checking,1349.37,2018-04-03,Churned,608,East,20,No
C2203,42,Savings,5999.14,2021-11-06,Active,560,East,41,Yes
C2204,47,Savings,-1661.39,2025-04-08,Active,652,South,1,Yes
C2205,41,Savings,2352.23,2019-03-24,Active,570,North,23,No
C2206,41,Checking,4894.01,2025-08-05,Active,575,West,47,No
C2207,32,Checking,3389.4,,Active,609,North,23,No
C2208,33,Savings,1197.73,2020-09-26,Active,615,North,10,No
C2209,24,Checking,1274.75,2023-10-15,Active,613,South,19,No
C2210,61,Savings,3399.2,2019-12-16,Active,716,East,31,No
C2211,26,Checking,-8645.15,2024-03-10,Active,644,East,0,No
C2212,32,Savings,13844.62,2019-10-18,Active,667,North,97,No
C2213,32,Savings,677.27,2021-09-17,Active,742,South,5,No
C2214,51,Savings,3146.39,2024-04-12,Active,626,North,27,Yes
C2215,37,Checking,783.8,2022-10-13,Active,661,West,15,No
C2216,55,Savings,250.39,2023-03-08,Active,705,South,15,No
C2217,32,Savings,6653.26,2020-08-07,Active,544,North,48,Yes
C2218,44,Checking,5684.6,2022-07-18,Churned,513,West,45,No
C2219,30,Savings,1217.72,2025-01-23,Active,704,East,14,No
C2220,66,Savings,1747.97,2020-01-26,Churned,714,West,13,Yes
C2221,26,Savings,293.96,2020-02-03,Active,824,North,7,Yes
C2222,44,Savings,10958.94,2025-03-08,Active,691,East,74,No
C2223,48,Checking,22209.48,2025-05-16,Active,737,North,158,Yes
C2224,45,Checking,1023.34,2022-11-06,Churned,666,West,17,No
C2225,38,Savings,1729.69,2022-06-09,Active,677,South,15,No
C2226,39,Savings,12318.36,2018-04-30,Active,796,North,92,Yes
C2227,41,Savings,15809.86,2024-11-20,Active,531,East,114,Yes
C2228,39,Savings,3414.51,2020-03-19,Active,708,South,26,No
C2229,52,Savings,461.69,2023-01-16,Active,829,North,16,No
C2230,67,Savings,391.13,2024-08-22,Churned,699,East,17,Yes
C2231,34,Savings,5269.19,2022-10-26,Suspended,795,North,48,Yes
C2232,24,Savings,3144.32,2022-05-12,Active,635,North,25,No
C2233,39,Savings,324.43,2018-01-19,Churned,677,South,6,No
C2234,71,Checking,5401.65,2025-11-26,Active,682,West,37,No
C2235,31,Checking,218.2,2020-05-29,Active,524,West,3,Yes
C2236,60,Checking,9439.27,2020-04-22,Active,598,South,71,Yes
C2237,61,Checking,2345.44,2021-02-14,Active,603,West,29,No
