CustomerID,Age,AccountType,Balance,OpenDate,Status,CreditScore,Region,TransactionCount,HasLoan
C1732,29.0,savings,1169.09,2021-09-14,Active,714.0,East,21,No
C1733,45.0,savings,6212.62,2025-04-02,Churned,654.0,South,56,Yes
C1734,20.0,Checking,5637.29,2018-11-20,Active,731.0,North,45,No
C1735,53.0,checking,1336.0,2023-01-17,Active,673.0,East,16,Yes
C1736,46.0,checking,7477.51,2022-02-28,Churned,604.0,West,52,Yes
C1737,44.0,SAVINGS,3793.71,2019-01-14,Churned,651.0,South,28,Yes
C1738,52.0,SAVINGS,6761.4,2024-01-03,Active,685.0,East,56,No
C1739,60.0,Savings,11047.56,2020-02-20,Active,743.0,North,88,Yes
C1740,53.0,Checking,-1266.01,2018-07-31,Active,667.0,South,0,No
C1741,18.0,savings,265.98,2021-01-04,Active,595.0,North,2,No
C1742,25.0,Savings,9210.34,2022-03-25,Churned,683.0,North,72,Yes
C1743,33.0,checking,5795.0,2025-07-22,Churned,687.0,South,44,Yes
C1744,41.0,Savings,7366.63,2024-10-13,Active,693.0,South,54,No
C1745,47.0,savings,11076.7,2024-10-05,Active,744.0,East,77,Yes
C1746,32.0,checking,9891.55,2018-06-11,Churned,751.0,East,72,No
C1747,43.0,SAVINGS,19602.89,2018-10-26,Active,638.0,North,135,No
C1748,31.0,CHECKING,4756.38,2020-02-10,Active,636.0,East,37,No
C1749,33.0,CHECKING,4172.39,2024-08-03,Active,607.0,West,37,Yes
C1750,24.0,SAVINGS,3233.86,2025-07-13,Active,728.0,West,34,Yes
C1751,29.0,Checking,1151.22,2024-04-08,Active,781.0,North,22,No
C1752,24.0,Savings,5250.31,2020-06-07,Active,657.0,South,48,Yes
C1753,29.0,checking,2096.18,2023-05-18,Active,663.0,West,21,Yes
C1754,53.0,SAVINGS,15403.25,2020-05-05,Active,782.0,East,103,No
C1755,29.0,SAVINGS,5400.76,2021-09-25,Active,715.0,East,38,No
C1756,72.0,Checking,5541.3,2021-05-26,Active,710.0,South,48,Yes
C1757,46.0,Savings,2780.33,2018-03-04,Active,596.0,South,19,No
C1758,43.0,SAVINGS,470.34,2020-05-17,Churned,,East,18,No
C1759,30.0,savings,343.55,2020-02-18,Active,614.0,South,11,Yes
C1760,49.0,SAVINGS,3452.96,2019-04-26,Active,600.0,South,26,No
C1761,34.0,checking,680.14,2023-05-16,Active,655.0,South,7,No
C1762,42.0,Savings,5751.34,2020-09-20,Active,638.0,West,51,Yes
C1763,71.0,checking,12920.43,2025-10-20,Active,664.0,South,87,No
C1764,39.0,Savings,13019.12,2024-10-11,Active,579.0,North,94,No
C1765,54.0,savings,6606.04,2025-11-22,Active,,East,53,No
C1766,32.0,checking,1573.7,2020-04-17,Active,758.0,North,12,No
C1767,40.0,CHECKING,12076.51,2022-06-13,Active,543.0,South,82,No
C1768,62.0,SAVINGS,13184.26,2020-09-07,Active,748.0,West,102,Yes
C1769,33.0,savings,1463.82,2024-03-11,Active,623.0,West,13,No
C1770,62.0,Savings,8173.34,2021-08-10,Active,739.0,North,66,Yes
C1771,49.0,checking,2175.6,2021-03-05,Active,675.0,East,22,Yes
C1772,34.0,SAVINGS,9886.36,2022-04-09,Active,682.0,East,75,No
C1773,48.0,savings,35500.58,2023-03-25,Active,667.0,East,246,No
C1774,52.0,Savings,332.92,2023-12-26,Active,764.0,West,8,No
C1775,48.0,CHECKING,13809.51,2025-04-11,Active,593.0,West,99,Yes
C1776,22.0,CHECKING,5997.18,2022-01-11,Active,722.0,East,43,No
C1777,32.0,Savings,21907.15,2021-06-17,Active,757.0,West,158,No
C1778,38.0,CHECKING,3903.04,2020-12-07,Churned,730.0,East,37,No
C1779,40.0,savings,11429.14,2022-01-13,Churned,842.0,West,91,No
C1780,48.0,SAVINGS,536.55,2023-10-02,Active,642.0,North,9,Yes
C1781,43.0,CHECKING,2600.33,2023-07-30,Active,747.0,North,21,Yes
C1782,24.0,SAVINGS,566.21,2023-03-24,Active,672.0,South,16,No
C1783,45.0,Checking,22366.2,2019-02-08,Active,766.0,West,151,Yes
C1784,48.0,CHECKING,10338.76,2023-04-08,Active,679.0,East,74,Yes
C1785,47.0,Checking,11635.49,2021-08-04,Active,652.0,East,81,No
C1786,53.0,SAVINGS,16830.36,2020-04-12,Active,771.0,North,114,No
C1787,51.0,checking,683.67,2022-02-27,Active,645.0,South,8,No
C1788,,SAVINGS,3072.63,2021-07-05,Churned,581.0,West,32,Yes
C1789,40.0,savings,592.1,2022-08-23,Active,643.0,East,10,No
C1790,21.0,checking,1570.36,2018-07-07,Active,,West,24,Yes
C1791,46.0,checking,1713.25,2024-04-23,Churned,777.0,North,15,Yes
C1792,43.0,CHECKING,3949.17,2020-06-25,Active,687.0,East,33,No
C1793,44.0,CHECKING,2026.46,2019-08-21,Active,772.0,North,28,Yes
C1794,25.0,CHECKING,788.69,2018-03-08,Active,584.0,South,9,Yes
C1795,28.0,SAVINGS,1249.87,2020-12-04,Churned,648.0,North,10,No
C1796,53.0,checking,1105.91,2024-03-16,Active,659.0,North,15,No
C1797,40.0,savings,21838.6,2024-07-20,Active,671.0,West,155,No
C1798,49.0,savings,8695.04,2024-06-30,Active,685.0,West,65,No
C1799,41.0,Checking,20757.56,2022-09-07,Active,728.0,East,139,No
C1800,41.0,Savings,3626.13,2021-04-24,Active,648.0,West,39,Yes
C1801,52.0,savings,2107.44,2019-09-17,Active,689.0,North,21,No
C1802,34.0,CHECKING,9755.64,2020-03-14,Active,676.0,North,68,No
C1803,42.0,Checking,2519.41,2021-09-13,Churned,615.0,East,20,No
C1804,35.0,CHECKING,2284.77,2020-07-31,Active,672.0,East,30,No
C1805,35.0,checking,1737.75,2022-04-05,Active,669.0,West,21,No
C1806,37.0,checking,983.36,2024-05-22,Active,668.0,North,14,No
C1807,43.0,SAVINGS,1928.02,2020-10-03,Active,682.0,East,15,No
C1808,35.0,CHECKING,2784.0,2023-08-08,Churned,685.0,West,25,Yes
C1809,56.0,savings,6875.04,2024-03-05,Active,649.0,North,51,No
C1810,30.0,Savings,537.65,2025-05-05,Active,769.0,West,6,Yes
C1811,38.0,CHECKING,1568.19,2025-09-06,Active,598.0,North,18,Yes
C1812,35.0,savings,10083.63,2021-10-14,Active,629.0,South,79,No
C1813,58.0,Checking,1103.43,2020-11-20,Active,850.0,North,11,Yes
C1814,43.0,CHECKING,2667.19,2023-06-25,Active,607.0,East,28,No
C1815,,Checking,12149.74,2025-03-13,Active,585.0,East,86,Yes
C1816,23.0,savings,1159.98,2023-07-03,Active,731.0,West,12,No
C1817,44.0,savings,668.17,2023-03-03,Active,534.0,South,8,No
C1818,51.0,savings,4126.15,unknown,Active,663.0,West,33,Yes
C1819,41.0,savings,2310.82,2021-12-13,Suspended,830.0,West,18,Yes
C1820,53.0,checking,5122.54,2019-11-25,Active,571.0,North,35,Yes
C1821,34.0,SAVINGS,9921.87,2019-07-28,Active,541.0,East,78,No
C1822,57.0,savings,1035.08,2024-02-17,Active,575.0,North,16,No
C1823,68.0,checking,5365.0,2023-06-24,Active,742.0,West,36,No
C1824,36.0,Savings,4375.36,2020-01-24,Active,758.0,East,34,No
C1825,35.0,checking,1083.46,2024-01-30,Churned,644.0,South,10,Yes
C1826,58.0,Checking,6018.97,2025-03-13,Active,727.0,East,42,No
C1827,59.0,Savings,2068.26,2018-08-29,Churned,777.0,East,27,No
C1828,34.0,Checking,4164.64,2023-11-17,Active,805.0,East,35,No
C1829,35.0,SAVINGS,665.13,2018-05-19,Active,662.0,South,12,No
C1830,37.0,CHECKING,3842.5,2018-11-01,Churned,518.0,South,32,No
C1831,24.0,CHECKING,2345.71,2025-06-30,Active,622.0,East,18,No
C1832,29.0,checking,10518.69,2018-07-18,Churned,650.0,West,83,Yes
C1833,28.0,Checking,502.0,2018-01-27,Active,661.0,North,9,No
C1834,31.0,SAVINGS,3403.97,2022-08-17,Churned,666.0,South,26,No
C1835,40.0,CHECKING,3829.71,2019-07-18,Active,758.0,West,40,No
C1836,43.0,SAVINGS,7896.04,2025-01-27,Active,769.0,North,57,No
C1837,59.0,SAVINGS,5273.95,2020-08-05,Active,667.0,South,45,No
C1838,29.0,CHECKING,6751.5,2018-10-06,Active,756.0,West,48,No
C1839,52.0,CHECKING,9154.83,2025-12-06,Active,705.0,South,74,No
C1840,38.0,Savings,12041.84,2019-09-11,Active,684.0,West,93,Yes
C1841,40.0,Savings,2410.18,2018-02-07,Active,743.0,West,27,No
C1842,49.0,savings,4783.44,2020-06-14,Active,685.0,North,41,Yes
C1843,27.0,Checking,11149.54,2023-09-03,Active,824.0,West,89,Yes
C1844,45.0,CHECKING,27460.42,2023-02-11,Active,579.0,South,186,No
C1845,42.0,SAVINGS,13367.49,2022-03-09,Active,643.0,North,99,No
C1846,46.0,Checking,2936.2,2018-09-05,Active,671.0,East,28,No
C1847,44.0,savings,1452.72,2024-12-05,Active,710.0,South,23,No
C1848,70.0,SAVINGS,4182.92,unknown,Active,768.0,North,31,Yes
C1849,33.0,checking,8270.44,2025-06-24,Active,678.0,North,57,No
C1850,34.0,savings,4220.37,2024-11-30,Churned,580.0,East,35,No
C1851,33.0,CHECKING,4110.37,2023-06-03,Churned,738.0,West,41,No
C1852,34.0,checking,11079.49,2025-05-24,Active,732.0,East,82,Yes
C1853,33.0,checking,2840.9,2023-06-22,Active,544.0,South,26,No
C1854,55.0,savings,11937.88,2018-03-06,Active,679.0,South,93,No
C1855,58.0,CHECKING,3283.39,2018-01-28,Active,568.0,North,25,Yes
C1856,34.0,SAVINGS,2537.06,2023-12-20,Active,633.0,East,26,No
C1857,31.0,checking,3780.71,2024-03-09,Active,616.0,South,33,No
C1858,46.0,savings,8774.19,2022-08-12,Active,736.0,East,72,No
C1859,34.0,savings,958.06,2018-02-18,Active,688.0,East,14,Yes
C1860,48.0,SAVINGS,1462.07,2018-03-10,Active,590.0,South,14,No
C1861,43.0,CHECKING,18300.33,2023-12-09,Churned,741.0,North,123,No
C1862,22.0,savings,1307.81,2021-01-30,Active,579.0,North,20,Yes
C1863,59.0,savings,5182.19,2024-01-04,Churned,703.0,East,41,Yes
C1864,62.0,savings,5345.22,2021-03-20,Suspended,623.0,North,47,No
C1865,33.0,Checking,4185.65,2018-03-12,Active,654.0,East,41,Yes
C1866,36.0,Savings,6359.52,2023-08-20,Active,715.0,West,46,Yes
C1867,44.0,SAVINGS,1716.84,2025-10-29,Active,716.0,North,15,No
C1868,45.0,Checking,4976.65,2025-07-23,Suspended,,North,39,No
C1869,48.0,savings,2942.95,2022-10-30,Suspended,674.0,West,26,No
C1870,65.0,Savings,6652.35,2020-01-05,Active,701.0,East,54,Yes
C1871,38.0,SAVINGS,1063.48,2019-03-15,Active,649.0,South,11,No
C1872,31.0,checking,5226.08,2019-01-30,Active,692.0,West,49,No
C1873,24.0,SAVINGS,1379.39,2023-11-18,Active,710.0,East,24,Yes
C1874,32.0,Checking,2109.73,2019-09-02,Active,673.0,West,24,No
C1875,40.0,Checking,1630.85,2020-09-14,Churned,553.0,East,13,No
C1876,62.0,Checking,1361.51,2020-02-26,Active,703.0,West,24,No
C1877,34.0,SAVINGS,10632.24,2024-12-13,Active,705.0,West,80,No
C1878,43.0,CHECKING,2168.78,2023-11-27,Active,632.0,North,29,Yes
C1879,40.0,savings,15863.96,2020-10-30,Active,590.0,East,106,No
C1880,55.0,SAVINGS,21174.67,2021-12-22,Active,783.0,South,148,Yes
C1881,71.0,checking,5231.43,2020-12-30,Active,714.0,South,35,No
C1882,,checking,1075.91,2022-06-14,Churned,663.0,North,8,No
C1883,35.0,checking,2965.69,2018-11-20,Churned,600.0,South,27,No
C1884,53.0,savings,9738.98,2022-03-09,Active,622.0,North,76,No
C1885,49.0,Savings,2897.41,2022-07-22,Churned,771.0,East,32,No
C1886,63.0,Checking,696.23,2023-02-24,Active,689.0,West,13,Yes
C1887,48.0,savings,5032.2,2024-05-03,Active,641.0,East,34,No
C1888,36.0,Checking,11340.66,2020-09-23,Active,715.0,East,82,No
C1889,48.0,savings,9685.65,2025-10-26,Active,622.0,North,73,No
C1890,54.0,Checking,1305.13,2020-07-14,Churned,785.0,East,15,No
C1891,50.0,savings,6852.45,2021-05-13,Active,774.0,West,53,Yes
C1892,47.0,Savings,1644.65,2025-09-02,Active,647.0,East,23,No
C1893,53.0,SAVINGS,1627.0,2018-11-27,Active,635.0,North,23,No
C1894,55.0,checking,12582.26,2025-05-01,Active,496.0,South,95,Yes
C1895,57.0,Checking,1873.44,2025-04-15,Active,576.0,North,26,No
C1896,,savings,1983.02,2018-05-10,Active,586.0,North,15,No
C1897,38.0,Savings,153.92,2019-01-18,Active,689.0,East,9,No
C1898,42.0,Savings,12422.28,2022-07-19,Active,657.0,West,90,Yes
C1899,55.0,checking,9588.49,2022-04-03,Churned,585.0,East,67,No
C1900,31.0,savings,6072.35,2022-03-25,Active,660.0,West,42,Yes
C1901,45.0,SAVINGS,8474.15,2024-03-13,Active,715.0,East,65,No
C1902,36.0,Checking,1139.59,2023-05-04,Active,716.0,North,20,No
C1903,,SAVINGS,3828.52,2018-08-18,Active,547.0,West,26,Yes
C1904,56.0,CHECKING,2745.96,2025-02-21,Active,671.0,East,30,No
C1905,43.0,Savings,740.82,2018-02-08,Active,583.0,West,16,Yes
C1906,41.0,Savings,4144.72,2025-11-18,Churned,743.0,East,34,No
C1907,24.0,checking,15360.1,2019-12-03,Active,734.0,West,106,No
C1908,49.0,savings,395.3,2018-12-05,Active,617.0,North,5,No
C1909,48.0,CHECKING,2217.3,2023-08-10,Suspended,626.0,East,20,Yes
C1910,66.0,CHECKING,1545.69,2022-11-13,Active,647.0,West,15,No
C1911,37.0,CHECKING,1782.01,2025-03-26,Active,522.0,East,15,No
C1912,43.0,savings,14494.21,2021-09-18,Active,703.0,North,107,No
C1913,43.0,Checking,3937.45,2024-05-06,Churned,660.0,West,28,Yes
C1914,59.0,Savings,3917.52,2019-01-26,Churned,747.0,East,27,Yes
C1915,,savings,8727.11,2023-12-04,Active,603.0,South,66,Yes
C1916,44.0,CHECKING,1156.91,2018-06-24,Active,636.0,South,18,No
C1917,48.0,Savings,4157.98,2020-07-30,Active,574.0,West,32,Yes
C1918,43.0,Savings,3522.56,2020-05-15,Suspended,609.0,East,26,No
C1919,35.0,CHECKING,5601.58,2025-10-06,Churned,597.0,South,49,Yes
C1920,43.0,CHECKING,46491.18,2024-05-10,Active,749.0,West,317,No
C1921,53.0,Savings,8953.7,2023-05-02,Active,631.0,South,73,No
C1922,28.0,checking,3193.65,2021-01-15,Active,688.0,West,31,No
C1923,42.0,SAVINGS,10695.99,2018-07-10,Active,653.0,South,83,Yes
C1924,32.0,SAVINGS,1273.1,2018-11-01,Active,591.0,West,18,No
C1925,55.0,Savings,335.62,2025-09-04,Active,668.0,West,3,No
C1926,22.0,Checking,1522.32,2021-02-22,Active,721.0,West,18,No
C1927,34.0,Checking,2646.84,2024-02-03,Active,,East,25,No
C1928,45.0,checking,4437.21,2024-04-27,Suspended,736.0,South,42,No
C1929,59.0,savings,5879.08,2025-05-19,Active,620.0,South,42,Yes
C1930,40.0,Savings,14638.19,2018-05-15,Active,646.0,West,111,Yes
C1931,34.0,Checking,4428.31,2020-01-05,Active,717.0,West,41,No
C1932,63.0,Savings,4324.21,2021-07-12,Suspended,,North,35,No
C1933,23.0,checking,459.29,2018-03-06,Churned,682.0,East,6,Yes
C1934,18.0,CHECKING,363.21,2020-04-28,Active,657.0,East,15,No
C1935,46.0,checking,4956.53,2024-08-01,Active,689.0,South,47,Yes
C1936,34.0,checking,3609.43,2019-08-14,Active,513.0,North,30,No
C1937,28.0,checking,11114.83,2022-06-20,Active,551.0,East,85,No
C1938,49.0,Checking,1200.98,2018-11-12,Active,723.0,North,16,No
C1939,43.0,checking,301.73,2021-05-10,Churned,752.0,East,14,No
C1940,34.0,CHECKING,3726.54,2019-10-28,Active,616.0,East,35,No
C1941,25.0,CHECKING,1776.75,2024-04-28,Churned,662.0,South,12,No
C1942,51.0,CHECKING,455.32,2020-09-11,Active,700.0,North,17,Yes
C1943,48.0,savings,7887.15,2024-05-10,Active,728.0,West,63,No
C1944,39.0,checking,859.95,2022-05-13,Active,538.0,South,7,Yes
C1945,63.0,CHECKING,5773.85,2025-08-05,Active,617.0,North,45,No
C1946,28.0,savings,2129.78,2024-01-24,Active,656.0,South,29,No
C1947,22.0,checking,1293.3,2021-09-20,Active,729.0,East,20,Yes
C1948,32.0,checking,3015.81,2022-04-22,Active,850.0,South,26,Yes
C1949,40.0,Savings,9850.16,2019-07-28,Active,664.0,East,74,Yes
C1950,43.0,checking,3136.41,2025-09-24,Active,581.0,East,21,No
C1951,38.0,SAVINGS,8486.27,2018-11-18,Suspended,708.0,East,61,No
C1952,45.0,Savings,954.52,2023-08-14,Active,772.0,West,13,No
C1953,,Checking,9040.79,2021-11-17,Active,687.0,South,73,No
C1954,58.0,SAVINGS,1772.46,2018-08-08,Active,616.0,North,16,No
C1955,40.0,Checking,6937.92,2019-02-05,Active,747.0,East,58,No
C1956,54.0,savings,5155.25,2022-11-26,Active,726.0,East,44,No
C1957,45.0,SAVINGS,16032.69,2020-08-08,Churned,608.0,North,115,No
C1958,46.0,Savings,3089.5,2018-11-08,Active,706.0,East,30,No
C1959,47.0,Checking,560.73,2021-10-27,Active,749.0,South,16,No
C1960,46.0,Checking,266.05,2024-10-14,Active,762.0,West,5,No
C1961,48.0,Checking,10671.88,2024-11-19,Active,675.0,East,84,Yes
C1962,56.0,checking,4613.3,2024-09-05,Active,654.0,West,41,No
C1963,43.0,Savings,9106.44,2022-06-13,Active,765.0,South,62,No
C1964,49.0,Checking,1752.77,2021-08-29,Active,595.0,North,21,Yes
C1965,39.0,Savings,2689.49,2018-05-02,Churned,710.0,West,32,No
C1966,58.0,CHECKING,333.4,2025-02-10,Active,,North,8,No
C1967,32.0,CHECKING,,2021-01-24,Active,754.0,North,2,Yes
C1968,62.0,SAVINGS,6763.34,2023-01-20,Active,661.0,West,54,Yes
C1969,40.0,checking,16386.77,2023-07-03,Active,768.0,West,124,No
C1970,23.0,CHECKING,2001.36,2020-07-23,Active,714.0,North,24,No
C1971,42.0,savings,5822.21,2021-12-28,Active,594.0,East,44,No
C1972,32.0,Savings,6958.55,2024-03-15,Churned,779.0,West,61,No
C1973,51.0,Checking,2442.39,2022-03-18,Churned,788.0,West,17,Yes
C1974,33.0,savings,11457.56,2022-11-04,Churned,741.0,East,78,No
C1975,35.0,SAVINGS,17793.09,2020-01-31,Active,626.0,East,125,No
C1976,18.0,savings,13119.38,2025-08-16,Active,658.0,North,93,No
C1977,35.0,SAVINGS,8210.95,2024-07-27,Active,690.0,South,62,No
C1978,18.0,CHECKING,2099.93,2025-05-30,Active,630.0,East,23,Yes
C1979,21.0,Savings,2134.51,2022-04-06,Active,798.0,West,15,Yes
C1980,50.0,SAVINGS,19989.74,2018-12-18,Active,690.0,West,139,Yes
C1981,50.0,Checking,212.03,2024-12-08,Active,490.0,South,7,Yes
C1982,46.0,savings,7703.74,2021-04-24,Active,703.0,East,54,No
C1983,29.0,SAVINGS,7500.08,2020-10-06,Active,655.0,North,61,No
C1984,40.0,checking,5998.12,2018-10-29,Active,674.0,South,48,No
C1985,40.0,SAVINGS,27846.69,2018-12-03,Active,654.0,South,197,No
C1986,27.0,Checking,2392.75,2021-01-02,Active,736.0,East,17,No
C1987,59.0,CHECKING,2642.84,2019-09-24,Active,758.0,East,26,No
C1988,51.0,Savings,643.38,2022-04-06,Active,699.0,West,16,Yes
C1989,38.0,checking,3658.97,2025-02-09,Active,656.0,South,37,No
C1990,41.0,Checking,1965.14,2019-09-24,Active,677.0,East,17,No
C1991,43.0,SAVINGS,2673.96,2022-05-15,Active,681.0,South,20,Yes
C1992,18.0,Checking,10945.31,2021-07-21,Active,623.0,West,78,No
C1993,38.0,savings,16595.1,2022-01-17,Active,720.0,North,114,No
C1994,32.0,Checking,1382.8,2019-03-13,Churned,712.0,West,18,No
C1995,28.0,Savings,2946.16,2019-01-10,Active,787.0,North,21,Yes
C1996,37.0,Savings,15989.31,2018-01-22,Active,767.0,South,117,Yes
C1997,62.0,Checking,532.81,2021-06-16,Churned,632.0,North,11,No
C1998,48.0,savings,731.45,2022-12-27,Active,737.0,West,16,No
C1999,34.0,checking,1216.09,2022-01-14,Active,613.0,West,21,Yes
C2000,47.0,SAVINGS,5576.36,2021-01-09,Active,728.0,East,47,Yes
C2001,57.0,checking,1128.45,2019-02-23,Active,643.0,North,21,No
C2002,52.0,savings,20816.45,2019-06-27,Active,608.0,West,150,No
C2003,41.0,CHECKING,3701.29,2018-12-24,Active,699.0,East,28,Yes
C2004,,Savings,4327.13,2020-02-07,Suspended,492.0,East,41,Yes
C2005,49.0,CHECKING,1849.42,2022-11-01,Active,557.0,East,24,Yes
C2006,45.0,SAVINGS,3970.15,2023-01-13,Active,667.0,East,39,No
C2007,51.0,savings,6656.72,2024-03-31,Active,685.0,South,48,No
C2008,48.0,SAVINGS,8496.08,2024-03-22,Churned,654.0,East,62,No
C2009,53.0,CHECKING,8561.33,2023-09-30,Active,569.0,West,63,No
C2010,34.0,savings,5324.95,2022-07-30,Active,622.0,North,50,No
C2011,56.0,checking,14232.97,2019-02-28,Active,707.0,South,99,No
C2012,43.0,checking,10353.0,2018-04-18,Active,720.0,South,78,Yes
C2013,65.0,CHECKING,8639.35,2019-01-03,Active,678.0,East,68,Yes
C2014,32.0,CHECKING,493.27,2021-12-20,Active,760.0,South,10,Yes
C2015,61.0,Savings,191.41,2024-03-20,Active,707.0,North,6,Yes
C2016,43.0,checking,1582.95,2019-01-17,Active,627.0,North,11,No
C2017,33.0,Savings,6685.36,2024-09-11,Churned,660.0,East,46,No
C2018,35.0,CHECKING,3327.99,2024-09-15,Active,581.0,West,28,No
C2019,37.0,SAVINGS,3239.06,2021-08-21,Churned,672.0,East,27,No
C2020,46.0,savings,13105.42,2022-04-27,Active,757.0,East,95,No
C2021,47.0,checking,13705.02,2018-02-20,Active,727.0,East,99,No
C2022,34.0,savings,14542.94,2021-04-10,Active,778.0,East,105,No
C2023,40.0,Savings,2410.2,2022-08-22,Active,658.0,South,25,Yes
C2024,66.0,Savings,7197.57,2022-05-08,Active,774.0,West,61,No
C2025,61.0,Checking,2051.7,2018-12-13,Active,666.0,North,15,No
C2026,46.0,SAVINGS,1418.85,2024-04-10,Active,783.0,West,17,No
C2027,41.0,checking,1374.7,2020-09-21,Active,678.0,South,21,No
C2028,42.0,checking,2662.28,2024-05-31,Active,729.0,South,26,No
C2029,48.0,Savings,3522.27,2023-11-05,Active,783.0,North,34,No
C2030,28.0,SAVINGS,10815.34,2019-11-26,Active,666.0,North,86,No
C2031,37.0,savings,916.26,2025-09-08,Active,695.0,East,15,Yes
C2032,20.0,checking,8116.47,2022-04-09,Churned,770.0,East,69,Yes
C2033,45.0,Savings,4698.74,2019-11-26,Active,670.0,East,36,No
C2034,48.0,Checking,2187.6,2019-07-23,Active,587.0,South,22,No
C2035,35.0,CHECKING,4223.33,2021-01-06,Active,830.0,North,38,Yes
C2036,59.0,checking,2289.55,2021-05-18,Active,647.0,East,21,No
C2037,26.0,SAVINGS,5589.26,2021-01-04,Suspended,691.0,South,50,No
C2038,23.0,CHECKING,3563.31,2023-07-13,Active,760.0,East,34,No
C2039,43.0,savings,1227.67,2019-08-21,Active,637.0,West,20,No
C2040,53.0,Checking,893.75,2018-09-17,Active,609.0,South,18,No
C2041,61.0,checking,4897.15,2019-11-16,Active,697.0,South,47,Yes
C2042,35.0,CHECKING,14112.07,2022-11-16,Churned,554.0,South,96,Yes
C2043,53.0,SAVINGS,2679.18,2021-02-04,Active,659.0,South,21,Yes
C2044,40.0,CHECKING,8073.04,2022-09-21,Active,697.0,North,68,Yes
C2045,38.0,Savings,6599.28,2021-05-12,Active,661.0,South,58,Yes
C2046,51.0,CHECKING,16240.34,2023-06-07,Active,571.0,West,116,No
C2047,48.0,savings,10471.58,2018-11-12,Active,791.0,East,71,Yes
C2048,22.0,CHECKING,5166.64,2022-01-19,Active,687.0,West,36,Yes
C2049,58.0,savings,6570.68,2020-10-27,Active,780.0,West,50,Yes
C2050,57.0,savings,13869.47,2020-10-07,Churned,661.0,South,107,Yes
C2051,33.0,SAVINGS,3210.14,2025-01-04,Active,618.0,South,24,Yes
C2052,45.0,Savings,2524.23,2023-07-24,Active,698.0,South,21,No
C2053,46.0,Checking,215.22,2024-08-29,Active,664.0,West,3,Yes
C2054,44.0,savings,10661.23,2024-11-30,Suspended,597.0,North,73,No
C2055,34.0,CHECKING,9836.12,2020-03-11,Active,782.0,East,68,No
C2056,32.0,SAVINGS,811.93,2023-02-19,Active,636.0,West,10,Yes
C2057,40.0,CHECKING,5310.28,2019-03-15,Active,551.0,South,37,Yes
C2058,55.0,savings,3891.52,2019-07-09,Active,772.0,South,37,No
C2059,47.0,SAVINGS,908.21,2021-06-01,Active,644.0,East,9,No
C2060,36.0,CHECKING,23795.07,2018-01-28,Active,637.0,East,166,No
C2061,50.0,checking,1600.11,2022-06-09,Active,556.0,South,13,Yes
C2062,18.0,Savings,567.61,2021-09-22,Active,801.0,South,17,No
C2063,54.0,CHECKING,5570.95,2024-12-15,Active,589.0,South,41,No
C2064,20.0,Savings,8206.35,2022-04-06,Churned,684.0,East,63,No
C2065,36.0,savings,347.89,2021-09-11,Churned,743.0,South,13,No
C2066,27.0,savings,6600.27,2022-12-09,Active,709.0,East,45,No
C2067,25.0,savings,4709.47,2021-10-03,Active,675.0,North,36,Yes
C2068,54.0,Savings,803.97,2022-10-30,Active,560.0,South,12,No
C2069,35.0,CHECKING,1286.25,2025-04-20,Active,623.0,North,19,Yes
C2070,45.0,checking,5185.62,2024-08-31,Churned,693.0,East,43,Yes
C2071,40.0,Savings,2258.91,2019-07-12,Active,624.0,North,30,No
C2072,46.0,SAVINGS,16864.36,2021-05-15,Active,694.0,East,115,No
C2073,41.0,checking,10396.94,2021-08-06,Active,727.0,West,77,Yes
C2074,25.0,CHECKING,24800.86,2024-10-06,Active,747.0,North,171,No
C2075,52.0,CHECKING,1953.96,2025-10-18,Active,594.0,East,20,No
C2076,35.0,Savings,21134.33,2020-04-02,Active,833.0,North,148,No
C2077,22.0,Checking,3535.72,2023-05-17,Active,733.0,North,35,No
C2078,35.0,checking,2711.84,2021-07-10,Active,679.0,South,29,No
C2079,59.0,savings,459.97,2019-12-29,Active,,North,4,No
C2080,51.0,checking,475.25,2022-06-20,Active,845.0,West,8,Yes
C2081,36.0,CHECKING,7216.15,2021-07-31,Active,579.0,West,52,Yes
C2082,36.0,SAVINGS,3824.15,2021-04-08,Churned,664.0,South,27,Yes
C2083,37.0,CHECKING,1691.15,2025-10-17,Active,513.0,West,12,No
C2084,,Savings,5861.05,2025-02-05,Active,693.0,North,53,Yes
C2085,45.0,Checking,1899.0,2023-07-05,Active,705.0,North,25,Yes
C2086,46.0,savings,5321.27,unknown,Churned,677.0,West,39,No
C2087,53.0,checking,2820.31,2020-09-19,Churned,634.0,South,32,No
C2088,43.0,Checking,10558.38,2021-08-27,Active,536.0,North,79,No
C2089,37.0,savings,10462.04,2022-03-21,Churned,706.0,West,80,No
C2090,38.0,CHECKING,4043.06,2021-02-22,Churned,781.0,West,32,No
C2091,40.0,SAVINGS,2742.26,2022-05-29,Active,638.0,West,25,No
C2092,40.0,CHECKING,2851.77,2022-02-04,Active,710.0,South,29,No
C2093,49.0,Savings,9980.56,2019-04-12,Active,570.0,South,72,Yes
C2094,41.0,Savings,2536.58,2024-04-28,Churned,712.0,West,27,No
C2095,49.0,SAVINGS,1557.19,2020-03-29,Active,652.0,West,21,No
C2096,40.0,checking,680.94,2024-08-22,Churned,626.0,East,17,No
C2097,41.0,Checking,3921.95,2024-02-13,Active,626.0,South,32,No
